susceptible_status,exposed_status,infected_status,recovered_status,ensemble,dead,R₀,active_countermeasures,happiness,ensemble_1
3923,1468,1395,48212,5,3560,4.511635824523885,0.0,0.6085252241879985,5
3839,1491,1439,48228,5,3561,4.511635824523885,0.0,0.6078636151178112,5
3740,1532,1475,48250,5,3561,4.511635824523885,0.0,0.6082326367044495,5
3622,1563,1527,48285,5,3561,4.511635824523885,0.0,0.6091843151653551,5
3519,1618,1563,48294,5,3564,4.511635824523885,0.0,0.6096132929892703,5
3423,1665,1598,48307,5,3565,4.511635824523885,0.0,0.6128753938718068,5
3324,1722,1645,48300,5,3567,4.511635824523885,0.0,0.6099394492890344,5
3241,1734,1687,48328,5,3568,4.511635824523885,0.0,0.6127360961235698,5
3198,1744,1734,48310,5,3572,4.511635824523885,0.0,0.611946280244677,5
3100,1846,1755,48281,5,3576,4.511635824523885,0.0,0.6116318115050811,5
2974,2030,1810,48168,5,3576,4.511635824523885,0.0,0.6124593554219009,5
2906,2159,1896,48019,5,3578,4.511635824523885,0.0,0.6144092649982549,5
2801,2351,1991,47834,5,3581,4.511635824523885,0.0,0.6130322002584729,5
2698,2635,2090,47553,5,3582,4.511635824523885,0.0,0.6127352422721396,5
2597,3003,2235,47139,5,3584,4.511635824523885,0.0,0.6107716209066987,5
2503,3466,2383,46619,5,3587,4.511635824523885,0.0,0.6124969694264546,5
2408,3984,2637,45941,5,3588,4.511635824523885,0.0,0.6105699983219504,5
2322,4605,2874,45166,5,3591,4.511635824523885,0.0,0.6102157051316048,5
2187,5300,3215,44263,5,3593,4.511635824523885,0.0,0.6094080785254405,5
2092,5932,3629,43309,5,3596,4.511635824523885,0.0,0.6107658385874307,5
1981,6726,4042,42209,5,3600,4.511635824523885,0.0,0.6101317916374789,5
1890,7530,4494,41040,5,3604,4.511635824523885,0.0,0.610310271746037,5
1788,8416,5012,39737,5,3605,4.511635824523885,0.0,0.6100778452122132,5
1667,9549,5662,38069,5,3611,4.511635824523885,0.0,0.6099888460950447,5
1541,10985,6453,35964,5,3615,4.511635824523885,0.0,0.6088982961463913,5
1371,12902,7331,33332,5,3622,4.511635824523885,0.0,0.6122118277584435,5
1177,15157,8415,30184,5,3625,4.511635824523885,0.0,0.6099435828865738,5
978,17615,9694,26639,5,3632,4.511635824523885,0.0,0.6114063064504498,5
807,20000,11003,23104,5,3644,4.511635824523885,0.0,0.6096056384241159,5
622,21962,12548,19768,5,3658,4.511635824523885,0.0,0.6104591504318612,5
444,23269,14233,16938,5,3674,4.511635824523885,0.0,0.6100987399721702,5
313,23800,15720,15042,5,3683,4.511635824523885,0.0,0.6106133145483903,5
204,23457,17041,14164,5,3692,4.511635824523885,0.0,0.6109807001979797,5
129,22338,18257,14129,5,3705,4.511635824523885,0.0,0.6089855489320974,5
78,20695,19215,14839,5,3731,4.511635824523885,0.0,0.6092453072543718,5
63,18800,19769,16180,5,3746,4.511635824523885,0.0,0.6091091882649481,5
61,16867,20021,17850,5,3759,4.511635824523885,0.0,0.6108715998580876,5
53,15105,19884,19740,5,3776,4.511635824523885,0.0,0.6083533473706522,5
55,13492,19494,21722,5,3795,4.511635824523885,0.0,0.6102417926225797,5
73,11935,19093,23640,5,3817,4.511635824523885,0.0,0.6087890239615896,5
74,10611,18537,25508,5,3828,4.511635824523885,0.0,0.6084467208664938,5
73,9460,17796,27378,5,3851,4.511635824523885,0.0,0.6087667768192273,5
84,8393,16980,29237,5,3864,4.511635824523885,0.0,0.6113414285632739,5
101,7422,16163,30991,5,3881,4.511635824523885,0.0,0.6078742077779833,5
108,6658,15191,32706,5,3895,4.511635824523885,0.0,0.6092455576606239,5
125,5938,14357,34224,5,3914,4.511635824523885,0.0,0.6087967558516771,5
140,5365,13506,35619,5,3928,4.511635824523885,0.0,0.6077896830372093,5
149,4761,12745,36969,5,3934,4.511635824523885,0.0,0.6088768277425485,5
173,4322,11868,38254,5,3941,4.511635824523885,0.0,0.6099546153422863,5
189,3952,11034,39432,5,3951,4.511635824523885,0.0,0.6117671807735376,5
217,3549,10323,40505,5,3964,4.511635824523885,0.0,0.6126808712321031,5
225,3202,9667,41491,5,3973,4.511635824523885,0.0,0.6091028864130765,5
260,2893,9012,42409,5,3984,4.511635824523885,0.0,0.6065385767009841,5
244,2651,8392,43277,5,3994,4.511635824523885,0.0,0.6069488214361669,5
283,2430,7790,44051,5,4004,4.511635824523885,0.0,0.6097787811609338,5
324,2182,7276,44765,5,4011,4.511635824523885,0.0,0.6095247130334742,5
345,2030,6731,45433,5,4019,4.511635824523885,0.0,0.6096053650179789,5
360,1886,6228,46061,5,4023,4.511635824523885,0.0,0.6113448998896706,5
370,1744,5803,46614,5,4027,4.511635824523885,0.0,0.6137823560502007,5
413,1634,5389,47088,5,4034,4.511635824523885,0.0,0.6132443313428394,5
478,1545,4996,47500,5,4039,4.511635824523885,0.0,0.6127797174881227,5
506,1461,4621,47925,5,4045,4.511635824523885,0.0,0.6136631678718748,5
534,1387,4331,48257,5,4049,4.511635824523885,0.0,0.6130186149665522,5
546,1273,4050,48635,5,4054,4.511635824523885,0.0,0.6122334194068065,5
590,1205,3789,48918,5,4056,4.511635824523885,0.0,0.6089912289742642,5
613,1157,3546,49184,5,4058,4.511635824523885,0.0,0.6105280603956457,5
640,1129,3310,49419,5,4060,4.511635824523885,0.0,0.6127492587869964,5
674,1078,3064,49681,5,4061,4.511635824523885,0.0,0.6111964754997625,5
707,1045,2862,49880,5,4064,4.511635824523885,0.0,0.6093472224796623,5
738,993,2680,50082,5,4065,4.511635824523885,0.0,0.6093874960957396,5
772,961,2491,50265,5,4069,4.511635824523885,0.0,0.6080075224246334,5
823,913,2357,50393,5,4072,4.511635824523885,0.0,0.6084530408347548,5
885,865,2249,50486,5,4073,4.511635824523885,0.0,0.6064148031468501,5
943,840,2138,50561,5,4076,4.511635824523885,0.0,0.6089800288442068,5
1005,817,2010,50650,5,4076,4.511635824523885,0.0,0.6100801642214838,5
1043,795,1900,50742,5,4078,4.511635824523885,0.0,0.6104888062926566,5
1109,801,1773,50792,5,4083,4.511635824523885,0.0,0.6128201006059573,5
1165,772,1655,50882,5,4084,4.511635824523885,0.0,0.611281104936319,5
1208,760,1581,50924,5,4085,4.511635824523885,0.0,0.6124969151183145,5
1260,730,1507,50974,5,4087,4.511635824523885,0.0,0.6102390935668134,5
1310,697,1441,51021,5,4089,4.511635824523885,0.0,0.6080559611720423,5
1366,674,1369,51058,5,4091,4.511635824523885,0.0,0.6103755286033363,5
1377,686,1305,51097,5,4093,4.511635824523885,0.0,0.6140597850428154,5
1434,673,1242,51114,5,4095,4.511635824523885,0.0,0.6149730215747475,5
1501,661,1204,51095,5,4097,4.511635824523885,0.0,0.6113294087511789,5
1554,647,1147,51110,5,4100,4.511635824523885,0.0,0.6096546035688095,5
1596,655,1100,51105,5,4102,4.511635824523885,0.0,0.6084718378235981,5
1634,675,1048,51097,5,4104,4.511635824523885,0.0,0.6103845924263895,5
1684,660,1029,51079,5,4106,4.511635824523885,0.0,0.6101409838412067,5
1748,647,1013,51044,5,4106,4.511635824523885,0.0,0.6085760584282925,5
1799,648,968,51037,5,4106,4.511635824523885,0.0,0.6107404718712243,5
1876,635,941,51000,5,4106,4.511635824523885,0.0,0.6100039709779826,5
1942,612,924,50974,5,4106,4.511635824523885,0.0,0.6115730301971256,5
1991,604,913,50944,5,4106,4.511635824523885,0.0,0.6113291283889674,5
2045,597,918,50891,5,4107,4.511635824523885,0.0,0.6114576917082004,5
2104,627,899,50821,5,4107,5.545236033441977,0.0,0.6104667003325217,5
2140,674,861,50775,5,4108,5.545236033441977,0.0,0.6070300559618136,5
2209,725,818,50697,5,4109,5.545236033441977,0.0,0.6074838182741163,5
2250,788,791,50619,5,4110,5.545236033441977,0.0,0.6091794300993835,5
2292,817,808,50531,5,4110,5.545236033441977,0.0,0.6098203812440909,5
2368,854,806,50418,5,4112,5.545236033441977,0.0,0.6113107301600379,5
2419,901,812,50314,5,4112,5.545236033441977,0.0,0.6114178403171853,5
2445,943,819,50238,5,4113,5.545236033441977,0.0,0.6115687247688226,5
2481,1014,832,50118,5,4113,5.545236033441977,0.0,0.610059206512809,5
2504,1098,856,49985,5,4115,5.545236033441977,0.0,0.6118492317203322,5
2539,1191,907,49805,5,4116,5.545236033441977,0.0,0.61315796123163,5
2557,1390,913,49581,5,4117,5.545236033441977,0.0,0.6135723769391338,5
2563,1604,960,49314,5,4117,5.545236033441977,0.0,0.6120404944325598,5
2564,1888,1055,48933,5,4118,5.545236033441977,0.0,0.61233482929161,5
2589,2323,1152,48376,5,4118,5.545236033441977,0.0,0.6112750026566403,5
2541,2844,1316,47738,5,4119,5.545236033441977,0.0,0.610694619901927,5
2510,3463,1511,46953,5,4121,5.545236033441977,0.0,0.611655435160608,5
2480,4214,1762,45979,5,4123,5.545236033441977,0.0,0.6132842290764854,5
2418,4965,2054,44996,5,4125,5.545236033441977,0.0,0.6128374668934625,5
2372,5600,2335,44124,5,4127,5.545236033441977,0.0,0.6124254700376677,5
2287,6258,2694,43190,5,4129,5.545236033441977,0.0,0.6119838442718122,5
2211,7076,3056,42083,5,4132,5.545236033441977,0.0,0.6136127350226906,5
2103,8044,3489,40787,5,4135,5.545236033441977,0.0,0.6132023705176219,5
2014,9355,3944,39110,5,4135,5.545236033441977,0.0,0.6128042834055369,5
1875,11048,4602,36897,5,4136,5.545236033441977,0.0,0.6139579254107482,5
1682,13395,5378,33963,5,4140,5.545236033441977,0.0,0.6126933589489925,5
1488,15979,6365,30578,5,4148,5.545236033441977,0.0,0.6112174796997984,5
1275,19264,7439,26427,5,4153,5.545236033441977,0.0,0.6082268229533915,5
994,22454,8700,22252,5,4158,5.545236033441977,0.0,0.6110076010298857,5
749,25096,10298,18245,5,4170,5.545236033441977,0.0,0.6122242348501274,5
522,27129,11983,14745,5,4179,5.545236033441977,0.0,0.6102553616538244,5
310,28138,13656,12265,5,4189,5.545236033441977,0.0,0.6079092370957375,5
174,27988,15104,11092,5,4200,5.545236033441977,0.0,0.6081324659180407,5
98,26868,16285,11088,5,4219,5.545236033441977,0.0,0.607493890905922,5
64,25145,17296,11820,5,4233,5.545236033441977,0.0,0.6068504755759849,5
48,23150,17900,13213,5,4247,5.545236033441977,0.0,0.6073051101059501,5
45,21146,18216,14888,5,4263,5.545236033441977,0.0,0.6098703983104968,5
50,19164,18309,16748,5,4287,5.545236033441977,0.0,0.6095592610787721,5
54,17336,18279,18581,5,4308,5.545236033441977,0.0,0.6107155892229293,5
45,15795,17993,20403,5,4322,5.545236033441977,0.0,0.6093956514927547,5
49,14314,17590,22266,5,4339,5.545236033441977,0.0,0.6103847607473469,5
67,12984,17103,24037,5,4367,5.545236033441977,0.0,0.6102264472438131,5
73,11815,16459,25823,5,4388,5.545236033441977,0.0,0.6115996867840036,5
60,10812,15788,27487,5,4411,5.545236033441977,0.0,0.611386746633604,5
88,9859,15143,29049,5,4419,5.545236033441977,0.0,0.6119270511246959,5
92,9054,14410,30563,5,4439,5.545236033441977,0.0,0.6121815884980328,5
107,8303,13704,31987,5,4457,5.545236033441977,0.0,0.6124986197887285,5
123,7584,13027,33356,5,4468,5.545236033441977,0.0,0.6113230883486584,5
125,6969,12314,34672,5,4478,5.545236033441977,0.0,0.6113488769981898,5
144,6416,11592,35909,5,4497,5.545236033441977,0.0,0.6118737405449528,5
166,5940,11018,36927,5,4507,5.545236033441977,0.0,0.6100633594838636,5
160,5513,10340,38027,5,4518,5.545236033441977,0.0,0.6094076543722592,5
171,5102,9744,39011,5,4530,5.545236033441977,0.0,0.6101175256562479,5
191,4693,9202,39929,5,4543,5.545236033441977,0.0,0.6108993391063096,5
202,4342,8688,40775,5,4551,5.545236033441977,0.0,0.6097562460099782,5
245,4064,8119,41570,5,4560,5.545236033441977,0.0,0.6101622599292751,5
248,3853,7593,42295,5,4569,5.545236033441977,0.0,0.6134086965922461,5
277,3593,7175,42940,5,4573,5.545236033441977,0.0,0.6133716808355666,5
291,3371,6774,43541,5,4581,5.545236033441977,0.0,0.6127493964094779,5
296,3208,6331,44134,5,4589,5.545236033441977,0.0,0.614009934462666,5
321,3013,5989,44636,5,4599,5.545236033441977,0.0,0.6141650010173013,5
352,2833,5611,45160,5,4602,5.545236033441977,0.0,0.6118743997264204,5
356,2720,5263,45613,5,4606,5.545236033441977,0.0,0.610797444621462,5
368,2563,4973,46042,5,4612,5.545236033441977,0.0,0.6102666129518266,5
399,2436,4692,46417,5,4614,5.545236033441977,0.0,0.6096169646648737,5
423,2332,4399,46787,5,4617,5.545236033441977,0.0,0.6086528102369001,5
466,2230,4145,47096,5,4621,5.545236033441977,0.0,0.609049373700139,5
470,2153,3887,47422,5,4626,5.545236033441977,0.0,0.6096579296997804,5
492,2075,3701,47662,5,4628,5.545236033441977,0.0,0.6096414512289858,5
554,1975,3541,47855,5,4633,5.545236033441977,0.0,0.6109137563837451,5
575,1884,3375,48086,5,4638,5.545236033441977,0.0,0.6106174617111397,5
619,1831,3218,48249,5,4641,5.545236033441977,0.0,0.6090774532909787,5
657,1766,3040,48453,5,4642,5.545236033441977,0.0,0.6100979677354551,5
707,1722,2896,48589,5,4644,5.545236033441977,0.0,0.6093910772564413,5
730,1688,2777,48715,5,4648,5.545236033441977,0.0,0.6098973777366694,5
761,1655,2611,48880,5,4651,5.545236033441977,0.0,0.6103869914242436,5
788,1580,2534,49004,5,4652,5.545236033441977,0.0,0.6081169943528422,5
809,1559,2432,49106,5,4652,5.545236033441977,0.0,0.6120547531419135,5
827,1549,2293,49235,5,4654,5.545236033441977,0.0,0.6086398242802893,5
869,1523,2192,49318,5,4656,5.545236033441977,0.0,0.6074796811028542,5
909,1467,2126,49399,5,4657,5.545236033441977,0.0,0.6094010271518621,5
966,1461,2038,49436,5,4657,5.545236033441977,0.0,0.6088606590011981,5
996,1433,1984,49485,5,4660,5.545236033441977,0.0,0.6105369511785318,5
1008,1409,1953,49527,5,4661,5.545236033441977,0.0,0.611966819549478,5
1019,1388,1894,49594,5,4663,5.545236033441977,0.0,0.6107300951686874,5
1048,1386,1808,49651,5,4665,5.545236033441977,0.0,0.6117606123751763,5
1101,1360,1706,49724,5,4667,5.545236033441977,0.0,0.6126916751363536,5
1125,1332,1665,49767,5,4669,5.545236033441977,0.0,0.6123258612036699,5
1192,1294,1595,49807,5,4670,5.545236033441977,0.0,0.6141967349880751,5
1200,1295,1561,49832,5,4670,5.545236033441977,0.0,0.6130622676220698,5
1232,1297,1508,49851,5,4670,5.545236033441977,0.0,0.6109318840449819,5
1288,1285,1462,49853,5,4670,5.545236033441977,0.0,0.6092488380359646,5
1277,1294,1445,49871,5,4671,5.545236033441977,0.0,0.6086425964485171,5
1333,1281,1416,49856,5,4672,5.545236033441977,0.0,0.6088034364811564,5
1358,1273,1407,49844,5,4676,5.545236033441977,0.0,0.6097527861430552,5
1403,1258,1378,49841,5,4678,5.545236033441977,0.0,0.6097944304375416,5
1438,1257,1350,49835,5,4678,5.545236033441977,0.0,0.6121253814821863,5
1492,1250,1302,49836,5,4678,5.545236033441977,0.0,0.6101205920468482,5
58557,0,1,0,6,0,3.54,0.0,-0.07636590789851219,6
58557,0,1,0,6,0,3.54,0.0,0.004926542607719453,6
58555,2,1,0,6,0,3.54,0.0,0.07222417168030744,6
58553,4,1,0,6,0,3.54,0.0,0.13692167440539454,6
58553,3,2,0,6,0,3.54,0.0,0.19052485935886515,6
58553,2,3,0,6,0,3.54,0.0,0.2428440285589335,6
58550,5,3,0,6,0,3.54,0.0,0.2921427031971592,6
58548,7,3,0,6,0,3.54,0.0,0.34625422326846994,6
58545,8,5,0,6,0,3.54,0.0,0.3905745529643902,6
58540,8,10,0,6,0,3.54,0.0,0.43319609042123697,6
58529,16,11,2,6,0,3.54,0.0,0.47201056513373063,6
58517,23,16,2,6,0,3.54,0.0,0.5072649263236919,6
58503,31,19,5,6,0,3.3110977300549362,0.0,0.534442270584176,6
58487,38,28,5,6,0,3.3110977300549362,0.0,0.5551050966065119,6
58468,50,33,7,6,0,3.3110977300549362,0.0,0.5734284144772677,6
58434,70,45,9,6,0,3.3110977300549362,0.0,0.5849557974696438,6
58397,95,54,12,6,0,3.3110977300549362,0.0,0.5946782623421029,6
58352,125,62,19,6,0,3.3110977300549362,0.0,0.5991321873062997,6
58306,140,90,22,6,0,3.3110977300549362,0.0,0.600803672663832,6
58240,171,119,28,6,0,3.3110977300549362,0.0,0.6050728008741607,6
58156,226,137,39,6,0,3.3110977300549362,0.0,0.60785515280826,6
58067,257,184,50,6,0,3.3110977300549362,0.0,0.609949498014283,6
57928,324,242,64,6,0,3.3110977300549362,0.0,0.6105660143113361,6
57776,392,307,82,6,1,3.3110977300549362,0.0,0.6096062634746906,6
57581,486,384,106,6,1,3.3110977300549362,0.0,0.6099192278250651,6
57373,577,473,134,6,1,3.3110977300549362,0.0,0.6118604210333215,6
57113,699,578,167,6,1,3.3110977300549362,0.0,0.610992966653713,6
56820,813,716,208,6,1,3.3110977300549362,0.0,0.6109262901918517,6
56405,1019,866,267,6,1,3.3110977300549362,0.0,0.6092393745054198,6
55998,1156,1076,327,6,1,3.3110977300549362,0.0,0.611273858544629,6
55547,1336,1267,407,6,1,3.3110977300549362,0.0,0.6115236961123037,6
55004,1536,1521,496,6,1,3.3110977300549362,0.0,0.6105260175102801,6
54328,1861,1766,602,6,1,3.3110977300549362,0.0,0.6116315742055158,6
53458,2307,2053,738,6,2,3.3110977300549362,0.0,0.611959640442813,6
52485,2748,2417,906,6,2,3.3110977300549362,0.0,0.611607792029256,6
51275,3305,2872,1102,6,4,3.3110977300549362,0.0,0.6147015045216101,6
49777,4003,3465,1308,6,5,3.3110977300549362,0.0,0.6140053467855721,6
47948,4882,4120,1602,6,6,3.3110977300549362,0.0,0.6129028482272414,6
45757,5876,5022,1897,6,6,3.3110977300549362,0.0,0.6123164425849338,6
43155,7013,6109,2273,6,8,3.3110977300549362,0.0,0.6125018261576065,6
40091,8342,7382,2733,6,10,3.3110977300549362,0.0,0.6122909577001321,6
36509,10000,8735,3299,6,15,3.3110977300549362,0.0,0.6105778682434655,6
32715,11425,10471,3929,6,18,3.3110977300549362,0.0,0.6093734294906007,6
28489,13001,12331,4711,6,26,3.3110977300549362,0.0,0.6097807544561211,6
24255,14305,14348,5613,6,37,3.3110977300549362,0.0,0.6112901038333428,6
20034,15367,16483,6628,6,46,3.3110977300549362,0.0,0.6116031300165794,6
16123,15843,18743,7791,6,58,3.3110977300549362,0.0,0.6095374790828958,6
12532,16074,20792,9093,6,67,3.3110977300549362,0.0,0.6105162371788497,6
9444,15620,22852,10561,6,81,3.3110977300549362,0.0,0.6107662798516567,6
6922,14914,24553,12066,6,103,3.3110977300549362,0.0,0.6136590513683358,6
4940,13996,25724,13776,6,122,3.3110977300549362,0.0,0.6122212342943214,6
3506,12644,26829,15446,6,133,3.3110977300549362,0.0,0.6124020165493232,6
2402,11334,27448,17219,6,155,3.3110977300549362,0.0,0.6094986081009257,6
1651,9931,27750,19051,6,175,3.3110977300549362,0.0,0.6087991381788711,6
1171,8660,27587,20948,6,192,3.3110977300549362,0.0,0.6088453855977789,6
837,7569,27293,22648,6,211,3.3110977300549362,0.0,0.6097878268782116,6
601,6724,26800,24210,6,223,3.3110977300549362,0.0,0.6096876937056791,6
482,5944,26167,25724,6,241,3.3110977300549362,0.0,0.6103713038623599,6
421,5392,25404,27085,6,256,3.3110977300549362,0.0,0.6100579671508377,6
376,4998,24525,28379,6,280,3.3110977300549362,0.0,0.6109904870907453,6
336,4789,23724,29413,6,296,3.3110977300549362,0.0,0.6110881686777614,6
332,4623,22871,30421,6,311,3.3110977300549362,0.0,0.6116129464235222,6
331,4618,22189,31094,6,326,3.3110977300549362,0.0,0.6096490258678875,6
358,4676,21554,31630,6,340,3.3110977300549362,0.0,0.6124447326529927,6
358,5009,20877,31964,6,350,3.3110977300549362,0.0,0.6102191184622978,6
366,5361,20417,32048,6,366,3.3110977300549362,0.0,0.6106978997192587,6
379,5973,20061,31762,6,383,3.3110977300549362,0.0,0.6127259533940365,6
404,6583,19973,31202,6,396,3.3110977300549362,0.0,0.6117140745729974,6
405,7284,20040,30412,6,417,3.3110977300549362,0.0,0.6111139559127187,6
424,7940,20217,29552,6,425,3.3110977300549362,0.0,0.6102402834191608,6
419,8791,20474,28434,6,440,3.3110977300549362,0.0,0.610679570665895,6
417,9627,20966,27088,6,460,3.3110977300549362,0.0,0.6092058344596794,6
374,10462,21432,25821,6,469,3.3110977300549362,0.0,0.6098189833721319,6
364,11089,22251,24376,6,478,3.3110977300549362,0.0,0.6096828841392586,6
344,11617,23045,23050,6,502,3.3110977300549362,0.0,0.6118870928852413,6
335,11996,23859,21848,6,520,3.3110977300549362,0.0,0.6118571514631845,6
300,12048,24798,20882,6,530,3.3110977300549362,0.0,0.6120788843573606,6
283,12022,25528,20188,6,537,3.3110977300549362,0.0,0.6102211926248724,6
255,11736,26127,19891,6,549,3.3110977300549362,0.0,0.6104082318916653,6
241,11188,26685,19889,6,555,3.3110977300549362,0.0,0.6103768446331649,6
216,10527,26994,20250,6,571,3.3110977300549362,0.0,0.609865424007152,6
200,9860,27185,20722,6,591,3.3110977300549362,0.0,0.6095935578127534,6
201,9001,27228,21525,6,603,3.3110977300549362,0.0,0.612647216620169,6
188,8174,27083,22493,6,620,3.3110977300549362,0.0,0.6099368240726448,6
182,7349,26836,23551,6,640,3.3110977300549362,0.0,0.6108871707893917,6
216,6572,26357,24754,6,659,3.3110977300549362,0.0,0.6130150902659464,6
228,5863,25806,25983,6,678,3.3110977300549362,0.0,0.6129090058874723,6
235,5206,25111,27313,6,693,3.3110977300549362,0.0,0.6147604390105884,6
247,4643,24233,28723,6,712,3.3110977300549362,0.0,0.6121653867465968,6
293,4104,23388,30049,6,724,3.3110977300549362,0.0,0.6109934674836287,6
293,3625,22496,31409,6,735,3.3110977300549362,0.0,0.6111080866776517,6
304,3204,21614,32693,6,743,3.3110977300549362,0.0,0.6095852220789636,6
327,2938,20657,33877,6,759,3.3110977300549362,0.0,0.6122010261319268,6
361,2619,19674,35139,6,765,3.3110977300549362,0.0,0.6086593659082034,6
395,2337,18691,36361,6,774,3.3110977300549362,0.0,0.6105082660900417,6
428,2160,17693,37493,6,784,3.3110977300549362,0.0,0.6129454731625854,6
483,1993,16788,38500,6,794,3.3110977300549362,0.0,0.6110063664418308,6
509,1842,16006,39396,6,805,3.3110977300549362,0.0,0.6108070793889068,6
531,1723,15129,40362,6,813,3.3110977300549362,0.0,0.609402391262253,6
569,1570,14372,41223,6,824,3.3110977300549362,0.0,0.6091495942707196,6
623,1465,13595,42043,6,832,3.3110977300549362,0.0,0.6083844054775459,6
643,1401,12862,42807,6,845,3.3110977300549362,0.0,0.6094534255252678,6
686,1303,12185,43531,6,853,3.3110977300549362,0.0,0.609446091368673,6
732,1243,11486,44234,6,863,3.3110977300549362,0.0,0.6077711737462415,6
766,1222,10864,44837,6,869,3.3110977300549362,0.0,0.6106056034593259,6
792,1186,10261,45440,6,879,3.3110977300549362,0.0,0.610554105413637,6
839,1122,9798,45916,6,883,3.3110977300549362,0.0,0.6100282755152583,6
857,1083,9293,46439,6,886,3.3110977300549362,0.0,0.6099258021043211,6
925,1028,8803,46910,6,892,3.3110977300549362,0.0,0.6127428805638724,6
992,983,8347,47341,6,895,3.3110977300549362,0.0,0.6133453085479247,6
1048,951,7915,47743,6,901,3.3110977300549362,0.0,0.6125788839671837,6
1105,927,7525,48093,6,908,3.3110977300549362,0.0,0.6101948628380994,6
1169,921,7119,48439,6,910,3.3110977300549362,0.0,0.6108146476431333,6
1258,881,6763,48743,6,913,3.3110977300549362,0.0,0.6094517748810329,6
1321,852,6435,49033,6,917,3.3110977300549362,0.0,0.6110537923044095,6
1394,856,6054,49332,6,922,3.3110977300549362,0.0,0.6133353044204697,6
1441,812,5817,49564,6,924,3.3110977300549362,0.0,0.6122721701959393,6
1510,786,5575,49757,6,930,3.3110977300549362,0.0,0.6117865821156346,6
1568,789,5306,49965,6,930,3.3110977300549362,0.0,0.6124648740883455,6
1618,781,5056,50172,6,931,3.3110977300549362,0.0,0.6117078223083471,6
1662,766,4806,50391,6,933,3.3110977300549362,0.0,0.6115925920619493,6
1733,746,4608,50538,6,933,3.3110977300549362,0.0,0.6090321493000139,6
1839,722,4415,50646,6,936,3.3110977300549362,0.0,0.6099179259997014,6
1943,710,4224,50742,6,939,3.3110977300549362,0.0,0.6106078774793837,6
2046,690,4091,50789,6,942,3.3110977300549362,0.0,0.6091898331124185,6
2101,673,3939,50900,6,945,3.3110977300549362,0.0,0.6083966494197673,6
2210,675,3781,50945,6,947,3.3110977300549362,0.0,0.6102281095559079,6
2305,646,3650,51009,6,948,3.3110977300549362,0.0,0.611813042519302,6
2393,621,3533,51061,6,950,3.3110977300549362,0.0,0.6107021123148821,6
2475,608,3395,51128,6,952,3.3110977300549362,0.0,0.6086053081822471,6
2565,584,3298,51157,6,954,3.3110977300549362,0.0,0.612299959840917,6
2660,614,3161,51169,6,954,3.3110977300549362,0.0,0.614002141961586,6
2731,614,3041,51214,6,958,3.3110977300549362,0.0,0.6139096707976817,6
2826,622,2947,51205,6,958,3.3110977300549362,0.0,0.6111229567019516,6
2901,618,2873,51207,6,959,3.3110977300549362,0.0,0.610117760898766,6
2984,580,2783,51249,6,962,3.3110977300549362,0.0,0.6096502463344806,6
3051,597,2703,51242,6,965,3.3110977300549362,0.0,0.6103687153233336,6
3163,590,2644,51196,6,965,3.3110977300549362,0.0,0.6126316083084631,6
3257,586,2575,51175,6,965,3.3110977300549362,0.0,0.6100423637815947,6
3322,595,2499,51173,6,969,3.3110977300549362,0.0,0.6118334119313474,6
3403,597,2446,51142,6,970,3.3110977300549362,0.0,0.6110293056995019,6
3471,607,2380,51128,6,972,3.3110977300549362,0.0,0.61351458127849,6
3537,622,2331,51096,6,972,3.3110977300549362,0.0,0.6094861128792853,6
3623,627,2266,51070,6,972,3.3110977300549362,0.0,0.6101727711379372,6
3696,615,2226,51049,6,972,3.3110977300549362,0.0,0.6104307046122163,6
3779,601,2188,51015,6,975,3.3110977300549362,0.0,0.6103308227343962,6
3834,586,2180,50981,6,977,3.3110977300549362,0.0,0.6086142435231059,6
3913,584,2151,50932,6,978,3.3110977300549362,0.0,0.6079816311908995,6
3961,606,2105,50907,6,979,3.3110977300549362,0.0,0.6095959268689755,6
4008,604,2087,50878,6,981,3.3110977300549362,0.0,0.6095650849330329,6
4086,598,2055,50837,6,982,3.3110977300549362,0.0,0.6135721058074448,6
4154,608,2003,50810,6,983,3.3110977300549362,0.0,0.6124141981494873,6
4240,582,2001,50749,6,986,3.3110977300549362,0.0,0.6117478529516658,6
4288,600,1972,50710,6,988,3.3110977300549362,0.0,0.6118579072428357,6
4387,594,1941,50648,6,988,3.3110977300549362,0.0,0.6115912059136936,6
4456,584,1914,50614,6,990,3.3110977300549362,0.0,0.6116646414634788,6
4515,594,1917,50541,6,991,3.3110977300549362,0.0,0.6094433906248116,6
4588,585,1899,50493,6,993,3.3110977300549362,0.0,0.6085270960864687,6
4656,608,1885,50415,6,994,3.3110977300549362,0.0,0.6095492238728892,6
4724,614,1881,50344,6,995,3.3110977300549362,0.0,0.6105796421823749,6
4781,606,1870,50305,6,996,3.3110977300549362,0.0,0.6122559653423825,6
4836,606,1874,50245,6,997,3.3110977300549362,0.0,0.6107410386412574,6
4886,597,1870,50207,6,998,3.3110977300549362,0.0,0.6099542887914845,6
4964,605,1868,50122,6,999,3.3110977300549362,0.0,0.6103052089191495,6
5024,606,1860,50069,6,999,3.3110977300549362,0.0,0.6094178111975397,6
5130,581,1886,49960,6,1001,3.3110977300549362,0.0,0.6073154015134494,6
